time_s,JR_mean_T_K,JR_max_T_K,JR_probe_centerline_T_K,JR_probe_radial_edge_T_K,JR_probe_axial_bottom_T_K,JR_probe_axial_top_T_K,Can_mean_T_K,Can_wall_probe_T_K,top_end_T_K,bottom_end_T_K,total_stored_energy_J_rel_t0,total_boundary_heat_loss_J_cumulative,wallheatflux_raw_W_DIAGNOSTIC_ONLY
241.0,302.238984,302.474583,302.35318,302.24275,301.89511,302.46791,302.14859,302.23556,299.18736,301.85199,251.8403049993171,72.87956000068286,-3.0779779631
241.05,302.238679,302.474263,302.35287,302.24244,301.89483,302.46759,302.148291,302.23525,299.18729,301.85171,251.8213781722551,72.89848682774488,-3.0777480939
241.1,302.238373,302.473942,302.35256,302.24214,301.89455,302.46727,302.147992,302.23494,299.18721,301.85144,251.8024524894731,72.91741251052687,-3.0775182450000003
241.15,302.238068,302.473621,302.35224,302.24183,301.89427,302.46695,302.147693,302.23464,299.18714,301.85116,251.7835282315131,72.93633676848688,-3.0772884063
241.2,302.237763,302.4733,302.35193,302.24153,301.89399,302.46663,302.147394,302.23433,299.18706,301.85088,251.76460546390308,72.95525953609689,-3.0770585879
241.25,302.237457,302.47298,302.35161,302.24122,301.8937,302.46631,302.147096,302.23403,299.18699,301.8506,251.7456843871851,72.97418061281488,-3.0768287797
241.3,302.237152,302.472659,302.3513,302.24092,301.89342,302.46599,302.146797,302.23372,299.18692,301.85032,251.72676445474707,72.9931005452529,-3.0765990018
241.35,302.236847,302.472338,302.35099,302.24061,301.89314,302.46567,302.146498,302.23342,299.18684,301.85004,251.7078456810611,73.01201931893888,-3.0763692342
241.4,302.236542,302.472018,302.35067,302.2403,301.89286,302.46535,302.1462,302.23311,299.18677,301.84976,251.6889286637951,73.03093633620486,-3.0761394767000003
241.45,302.236236,302.471697,302.35036,302.24,301.89258,302.46503,302.145901,302.23281,299.18669,301.84949,251.6700129913511,73.04985200864888,-3.0759097396
241.5,302.235931,302.471377,302.35004,302.23969,301.89229,302.46471,302.145602,302.2325,299.18662,301.84921,251.65109880925712,73.06876619074285,-3.0756800227000003
241.55,302.235626,302.471056,302.34973,302.23939,301.89201,302.46439,302.145304,302.2322,299.18655,301.84893,251.63218578591508,73.08767921408489,-3.0754503260000003
241.6,302.235321,302.470735,302.34942,302.23908,301.89173,302.46407,302.145005,302.23189,299.18647,301.84865,251.61327443899307,73.1065905610069,-3.0752206396
241.65,302.235016,302.470415,302.3491,302.23878,301.89145,302.46375,302.144707,302.23159,299.1864,301.84837,251.59436425082308,73.1255007491769,-3.0749909735
241.7,302.234711,302.470094,302.34879,302.23847,301.89117,302.46343,302.144408,302.23128,299.18632,301.84809,251.5754558335451,73.14440916645486,-3.0747613176
241.75,302.234405,302.469774,302.34848,302.23817,301.89089,302.46311,302.14411,302.23098,299.18625,301.84781,251.55654856054707,73.1633164394529,-3.0745316920000003
241.8,302.2341,302.469453,302.34816,302.23786,301.8906,302.46279,302.143811,302.23067,299.18617,301.84754,251.53764261789908,73.18222238210089,-3.0743020766
241.85,302.233795,302.469133,302.34785,302.23755,301.89032,302.46247,302.143513,302.23037,299.1861,301.84726,251.51873826007312,73.20112673992685,-3.0740724715
241.9,302.23349,302.468813,302.34754,302.23725,301.89004,302.46215,302.143214,302.23006,299.18603,301.84698,251.4998352470691,73.22002975293088,-3.0738428866
241.95,302.233185,302.468492,302.34722,302.23694,301.88976,302.46183,302.142916,302.22976,299.18595,301.8467,251.48093364441507,73.2389313555849,-3.0736133221
242.0,302.23288,302.468172,302.34691,302.23664,301.88948,302.46151,302.142617,302.22945,299.18588,301.84642,251.4620335465831,73.25783145341688,-3.0733837777
242.05,302.232575,302.467851,302.34659,302.23633,301.8892,302.46119,302.142319,302.22915,299.1858,301.84615,251.4431348591011,73.27673014089888,-3.0731542436
242.1,302.23227,302.467531,302.34628,302.23603,301.88892,302.46087,302.142021,302.22884,299.18573,301.84587,251.42423733037108,73.29562766962889,-3.0729247298
242.15,302.231965,302.467211,302.34597,302.23572,301.88863,302.46055,302.141722,302.22854,299.18565,301.84559,251.4053414780611,73.31452352193887,-3.0726952262
242.2,302.231661,302.46689,302.34565,302.23542,301.88835,302.46023,302.141424,302.22824,299.18558,301.84531,251.38644678450308,73.33341821549689,-3.0724657529
242.25,302.231356,302.46657,302.34534,302.23511,301.88807,302.45991,302.141126,302.22793,299.18551,301.84503,251.3675538473651,73.35231115263488,-3.0722362898999998
242.3,302.231051,302.46625,302.34503,302.23481,301.88779,302.45959,302.140827,302.22763,299.18543,301.84475,251.34866206897908,73.37120293102089,-3.0720068371
242.35,302.230746,302.46593,302.34471,302.2345,301.88751,302.45927,302.140529,302.22732,299.18536,301.84448,251.3297716354151,73.39009336458486,-3.0717774046
242.4,302.230441,302.465609,302.3444,302.2342,301.88723,302.45895,302.140231,302.22702,299.18528,301.8442,251.31088277220107,73.4089822277989,-3.0715479924
242.45,302.230136,302.465289,302.34409,302.23389,301.88695,302.45863,302.139933,302.22671,299.18521,301.84392,251.29199523933713,73.42786976066284,-3.0713186004
242.5,302.229832,302.464969,302.34377,302.23359,301.88667,302.45831,302.139635,302.22641,299.18513,301.84364,251.2731091312951,73.44675586870488,-3.0710892186
242.55,302.229527,302.464649,302.34346,302.23328,301.88638,302.45799,302.139336,302.2261,299.18506,301.84336,251.2542245280751,73.46564047192487,-3.0708598572000003
242.6,302.229222,302.464329,302.34315,302.23298,301.8861,302.45767,302.139038,302.2258,299.18499,301.84309,251.23534133520508,73.48452366479489,-3.0706305059999996
242.65,302.228918,302.464009,302.34283,302.23267,301.88582,302.45736,302.13874,302.22549,299.18491,301.84281,251.21645956715707,73.5034054328429,-3.0704011849999997
242.7,302.228613,302.463688,302.34252,302.23237,301.88554,302.45704,302.138442,302.22519,299.18484,301.84253,251.19757894338912,73.52228605661085,-3.0701718642999998
242.75,302.228308,302.463368,302.34221,302.23206,301.88526,302.45672,302.138144,302.22488,299.18476,301.84225,251.1787000105131,73.54116498948687,-3.0699425739
242.8,302.228004,302.463048,302.34189,302.23176,301.88498,302.4564,302.137846,302.22458,299.18469,301.84197,251.15982230191707,73.5600426980829,-3.0697132938
242.85,302.227699,302.462728,302.34158,302.23145,301.8847,302.45608,302.137548,302.22428,299.18462,301.8417,251.1409462842131,73.57891871578687,-3.0694840339
242.9,302.227394,302.462408,302.34127,302.23115,301.88442,302.45576,302.13725,302.22397,299.18454,301.84142,251.1220714107891,73.59779358921088,-3.0692547943
242.95,302.22709,302.462088,302.34095,302.23084,301.88414,302.45544,302.136952,302.22367,299.18447,301.84114,251.1031979621871,73.61666703781287,-3.0690255649
243.0,302.226785,302.461768,302.34064,302.23054,301.88385,302.45512,302.136654,302.22336,299.18439,301.84086,251.08432593840712,73.63553906159285,-3.0687963559
243.05,302.226481,302.461448,302.34033,302.23023,301.88357,302.4548,302.136356,302.22306,299.18432,301.84059,251.06545540497711,73.65440959502286,-3.0685671571
243.1,302.226176,302.461129,302.34001,302.22993,301.88329,302.45448,302.136058,302.22275,299.18424,301.84031,251.04658621636906,73.6732787836309,-3.0683379785000002
243.15,302.225872,302.460809,302.3397,302.22962,301.88301,302.45416,302.13576,302.22245,299.18417,301.84003,251.0277182520411,73.69214674795887,-3.0681088202
243.2,302.225567,302.460489,302.33939,302.22932,301.88273,302.45384,302.135462,302.22215,299.1841,301.83975,251.0088519786051,73.71101302139488,-3.0678796822
243.25,302.225263,302.460169,302.33908,302.22901,301.88245,302.45352,302.135165,302.22184,299.18402,301.83947,250.98998719551912,73.72987780448085,-3.0676505545
243.3,302.224959,302.459849,302.33876,302.22871,301.88217,302.4532,302.134867,302.22154,299.18395,301.8392,250.97112349118507,73.7487415088149,-3.067421447
243.35,302.224654,302.459529,302.33845,302.2284,301.88189,302.45288,302.134569,302.22123,299.18387,301.83892,250.95226127720107,73.7676037227989,-3.0671923498
243.4,302.22435,302.459209,302.33814,302.2281,301.88161,302.45257,302.134271,302.22093,299.1838,301.83864,250.93340067410907,73.7864643258909,-3.0669632729
243.45,302.224046,302.45889,302.33782,302.22779,301.88133,302.45225,302.133973,302.22062,299.18372,301.83836,250.91454130976908,73.80532369023089,-3.0667342162
243.5,302.223741,302.45857,302.33751,302.22749,301.88105,302.45193,302.133676,302.22032,299.18365,301.83809,250.89568335577908,73.82418164422089,-3.0665051798
243.55,302.223437,302.45825,302.3372,302.22718,301.88076,302.45161,302.133378,302.22002,299.18358,301.83781,250.8768269066111,73.84303809338888,-3.0662761537
243.6,302.223133,302.45793,302.33688,302.22688,301.88048,302.45129,302.13308,302.21971,299.1835,301.83753,250.8579717877931,73.86189321220687,-3.0660471379
243.65,302.222829,302.457611,302.33657,302.22657,301.8802,302.45097,302.132783,302.21941,299.18343,301.83725,250.8391181737971,73.88074682620288,-3.0658181523000003
243.7,302.222524,302.457291,302.33626,302.22627,301.87992,302.45065,302.132485,302.2191,299.18335,301.83698,250.8202657040811,73.89959929591888,-3.0655891769999997
243.75,302.22222,302.456971,302.33595,302.22597,301.87964,302.45033,302.132187,302.2188,299.18328,301.8367,250.8014149252571,73.91845007474288,-3.065360222
243.8,302.221916,302.456652,302.33563,302.22566,301.87936,302.45001,302.13189,302.2185,299.1832,301.83642,250.78256530518513,73.93729969481484,-3.0651312772
243.85,302.221612,302.456332,302.33532,302.22536,301.87908,302.44969,302.131592,302.21819,299.18313,301.83614,250.76371744153312,73.95614755846685,-3.0649023528000003
243.9,302.221308,302.456013,302.33501,302.22505,301.8788,302.44938,302.131295,302.21789,299.18306,301.83587,250.74487064216112,73.97499435783885,-3.0646734485
243.95,302.221004,302.455693,302.3347,302.22475,301.87852,302.44906,302.130997,302.21758,299.18298,301.83559,250.7260253620831,73.99383963791686,-3.0644445646
244.0,302.2207,302.455373,302.33438,302.22444,301.87824,302.44874,302.1307,302.21728,299.18291,301.83531,250.70718147788307,74.0126835221169,-3.064215691
244.05,302.220395,302.455054,302.33407,302.22414,301.87796,302.44842,302.130402,302.21698,299.18283,301.83504,250.68833903297707,74.0315259670229,-3.0639868276
244.1,302.220091,302.454734,302.33376,302.22383,301.87768,302.4481,302.130105,302.21667,299.18276,301.83476,250.6694979984211,74.05036700157888,-3.0637579945
244.15,302.219787,302.454415,302.33345,302.22353,301.8774,302.44778,302.129807,302.21637,299.18269,301.83448,250.6506584542151,74.06920654578488,-3.0635291717
244.2,302.219483,302.454095,302.33313,302.22322,301.87712,302.44746,302.12951,302.21606,299.18261,301.8342,250.6318203348311,74.08804466516887,-3.0633003691000003
244.25,302.219179,302.453776,302.33282,302.22292,301.87684,302.44714,302.129212,302.21576,299.18254,301.83393,250.6129833741991,74.10688162580087,-3.0630715768
244.3,302.218876,302.453457,302.33251,302.22262,301.87656,302.44682,302.128915,302.21546,299.18246,301.83365,250.59414808998713,74.12571691001284,-3.0628428048
244.35,302.218572,302.453137,302.33219,302.22231,301.87628,302.44651,302.128618,302.21515,299.18239,301.83337,250.57531396452706,74.14455103547292,-3.0626140531
244.4,302.218268,302.452818,302.33188,302.22201,301.876,302.44619,302.12832,302.21485,299.18231,301.83309,250.55648124941712,74.16338375058285,-3.0623853117
244.45,302.217964,302.452498,302.33157,302.2217,301.87572,302.44587,302.128023,302.21455,299.18224,301.83282,250.53765003912906,74.18221496087091,-3.0621565905
244.5,302.21766,302.452179,302.33126,302.2214,301.87544,302.44555,302.127726,302.21424,299.18217,301.83254,250.51882025366308,74.20104474633689,-3.0619278895999997
244.55,302.217356,302.45186,302.33095,302.2211,301.87515,302.44523,302.127428,302.21394,299.18209,301.83226,250.4999918785471,74.21987312145288,-3.061699199
244.6,302.217052,302.45154,302.33063,302.22079,301.87487,302.44491,302.127131,302.21363,299.18202,301.83199,250.48116491378107,74.2387000862189,-3.0614705287
244.65,302.216749,302.451221,302.33032,302.22049,301.87459,302.44459,302.126834,302.21333,299.18194,301.83171,250.4623393883091,74.25752561169088,-3.0612418787
244.7,302.216445,302.450902,302.33001,302.22018,301.87431,302.44427,302.126537,302.21303,299.18187,301.83143,250.4435150071171,74.27634999288287,-3.0610132389
244.75,302.216141,302.450583,302.3297,302.21988,301.87403,302.44396,302.12624,302.21272,299.18179,301.83116,250.42469238234509,74.29517261765488,-3.0607846193999997
244.8,302.215837,302.450264,302.32938,302.21957,301.87375,302.44364,302.125942,302.21242,299.18172,301.83088,250.40587091632509,74.31399408367488,-3.0605560202
244.85,302.215534,302.449944,302.32907,302.21927,301.87347,302.44332,302.125645,302.21212,299.18165,301.8306,250.38705114119705,74.33281385880292,-3.0603274312999997
244.9,302.21523,302.449625,302.32876,302.21897,301.87319,302.443,302.125348,302.21181,299.18157,301.83032,250.3682325103491,74.35163248965088,-3.0600988627
244.95,302.214926,302.449306,302.32845,302.21866,301.87291,302.44268,302.125051,302.21151,299.1815,301.83005,250.34941536985107,74.3704496301489,-3.0598703143000003
245.0,302.214623,302.448987,302.32813,302.21836,301.87263,302.44236,302.124754,302.21121,299.18142,301.82977,250.33059958864712,74.38926541135285,-3.0596417762
245.05,302.214319,302.448668,302.32782,302.21805,301.87235,302.44204,302.124457,302.2109,299.18135,301.82949,250.31178529779308,74.40807970220689,-3.0594132585
245.1,302.214015,302.448349,302.32751,302.21775,301.87207,302.44173,302.12416,302.2106,299.18128,301.82922,250.29297241728912,74.42689258271085,-3.059184751
245.15,302.213712,302.44803,302.3272,302.21745,301.87179,302.44141,302.123863,302.2103,299.1812,301.82894,250.27416069553712,74.44570430446285,-3.0589562737
245.2,302.213408,302.447711,302.32689,302.21714,301.87151,302.44109,302.123566,302.20999,299.18113,301.82866,250.25535066467708,74.46451433532289,-3.0587277968
245.25,302.213105,302.447392,302.32657,302.21684,301.87123,302.44077,302.123269,302.20969,299.18105,301.82839,250.23654185809707,74.4833231419029,-3.0584993501
245.3,302.212801,302.447073,302.32626,302.21653,301.87095,302.44045,302.122972,302.20939,299.18098,301.82811,250.2177343963391,74.50213060366087,-3.0582709138000004
245.35,302.212498,302.446754,302.32595,302.21623,301.87067,302.44013,302.122675,302.20908,299.1809,301.82783,250.1989286910011,74.52093630899887,-3.0580424977000003
245.4,302.212194,302.446435,302.32564,302.21593,301.87039,302.43982,302.122378,302.20878,299.18083,301.82756,250.18012414441506,74.53974085558491,-3.0578141019
245.45,302.211891,302.446116,302.32533,302.21562,301.87011,302.4395,302.122081,302.20848,299.18076,301.82728,250.16132102265112,74.55854397734885,-3.0575857164
245.5,302.211588,302.445797,302.32501,302.21532,301.86983,302.43918,302.121785,302.20817,299.18068,301.827,250.14251912516707,74.5773458748329,-3.0573573512000003
245.55,302.211284,302.445478,302.3247,302.21502,301.86955,302.43886,302.121488,302.20787,299.18061,301.82673,250.12371883857512,74.59614616142485,-3.0571289962
245.6,302.210981,302.445159,302.32439,302.21471,301.86927,302.43854,302.121191,302.20757,299.18053,301.82645,250.10492004233308,74.61494495766689,-3.0569006616
245.65,302.210678,302.44484,302.32408,302.21441,301.86899,302.43822,302.120894,302.20726,299.18046,301.82617,250.0861224048431,74.63374259515686,-3.0566723472
245.7,302.210374,302.444521,302.32377,302.2141,301.86871,302.43791,302.120597,302.20696,299.18038,301.8259,250.0673264582451,74.65253854175486,-3.0564440432
245.75,302.210071,302.444202,302.32345,302.2138,301.86844,302.43759,302.120301,302.20666,299.18031,301.82562,250.0485316559271,74.67133334407288,-3.0562157694
245.8,302.209768,302.443884,302.32314,302.2135,301.86816,302.43727,302.120004,302.20635,299.18024,301.82534,250.02973835843108,74.6901266415689,-3.0559874959
245.85,302.209464,302.443565,302.32283,302.21319,301.86788,302.43695,302.119707,302.20605,299.18016,301.82507,250.0109463912851,74.70891860871487,-3.0557592526999997
245.9,302.209161,302.443246,302.32252,302.21289,301.8676,302.43663,302.119411,302.20575,299.18009,301.82479,249.9921559289611,74.72770907103887,-3.0555310198
245.95,302.208858,302.442927,302.32221,302.21259,301.86732,302.43632,302.119114,302.20544,299.18001,301.82452,249.9733668914591,74.74649810854086,-3.0553028071
246.0,302.208555,302.442609,302.3219,302.21228,301.86704,302.436,302.118817,302.20514,299.17994,301.82424,249.95457926430709,74.76528573569288,-3.0550746048
246.05,302.208252,302.44229,302.32158,302.21198,301.86676,302.43568,302.118521,302.20484,299.17987,301.82396,249.93579279590708,74.7840722040929,-3.0548464228
246.1,302.207948,302.441971,302.32127,302.21168,301.86648,302.43536,302.118224,302.20454,299.17979,301.82369,249.9170080839271,74.80285691607287,-3.054618261
246.15,302.207645,302.441653,302.32096,302.21137,301.8662,302.43504,302.117928,302.20423,299.17972,301.82341,249.89822445069908,74.8216405493009,-3.0543901095
