time_s,t_eff_k,q_raw_w
958.2,298.416,-0.003177
958.3,298.416,0.001851
958.4,298.416,0.008202
958.5,298.416,0.015884
958.6,298.416,0.024907
958.7,298.416,0.035279
958.8,298.416,0.047007
958.9,298.416,0.060313
959.0,298.416,0.075338
959.1,298.416,0.09249
959.2,298.416,0.11217
959.3,298.416,0.133616
959.4,298.417,0.156836
959.5,298.417,0.181839
959.6,298.417,0.208633
959.7,298.417,0.237227
959.8,298.418,0.266708
959.9,298.418,0.297872
960.0,298.419,0.330748
960.1,298.419,0.359404
960.2,298.42,0.385883
960.3,298.421,0.413298
960.4,298.421,0.44165
960.5,298.422,0.470943
960.6,298.423,0.501178
960.7,298.424,0.53236
960.8,298.424,0.56449
960.9,298.425,0.59757
961.0,298.426,0.628219
961.1,298.427,0.637166
961.2,298.428,0.642693
961.3,298.429,0.648178
961.4,298.431,0.653623
961.5,298.432,0.659033
961.6,298.433,0.66441
961.7,298.434,0.669756
961.8,298.435,0.675074
961.9,298.436,0.680364
962.0,298.437,0.682953
962.1,298.438,0.67308
962.2,298.439,0.660558
962.3,298.441,0.648062
962.4,298.442,0.635599
962.5,298.443,0.623176
962.6,298.444,0.610797
962.7,298.445,0.598469
962.8,298.446,0.586196
962.9,298.447,0.573985
963.0,298.448,0.558072
963.1,298.449,0.529323
963.2,298.449,0.497667
963.3,298.45,0.466871
963.4,298.451,0.436949
963.5,298.452,0.407917
963.6,298.452,0.379787
963.7,298.453,0.353052
963.8,298.454,0.327259
963.9,298.454,0.302366
964.0,298.455,0.278383
964.1,298.455,0.25729
964.2,298.456,0.238673
964.3,298.456,0.220705
964.4,298.456,0.203392
964.5,298.457,0.18674
964.6,298.457,0.170754
964.7,298.457,0.155441
964.8,298.457,0.141045
964.9,298.458,0.127324
965.0,298.458,0.114266
965.1,298.458,0.101978
965.2,298.458,0.090957
965.3,298.458,0.080531
965.4,298.458,0.070702
965.5,298.458,0.061475
965.6,298.459,0.052851
965.7,298.459,0.044835
965.8,298.459,0.03743
965.9,298.459,0.030638
966.0,298.459,0.024574
966.1,298.459,0.022925
966.2,298.459,0.021434
966.3,298.459,0.019991
966.4,298.459,0.018594
966.5,298.459,0.017243
966.6,298.459,0.015937
966.7,298.459,0.014675
966.8,298.459,0.013458
966.9,298.459,0.012284
967.0,298.459,0.011035
967.1,298.459,0.009573
967.2,298.459,0.008083
967.3,298.459,0.006681
967.4,298.459,0.005367
967.5,298.459,0.004141
967.6,298.459,0.003004
967.7,298.459,0.001955
967.8,298.459,0.000994
967.9,298.459,0.000121
968.0,298.459,-0.000693
968.1,298.459,-0.001549
968.2,298.459,-0.002279
968.3,298.458,-0.002854
968.4,298.458,-0.003272
968.5,298.458,-0.003534
968.6,298.458,-0.003638
968.7,298.458,-0.003585
968.8,298.458,-0.003373
968.9,298.458,-0.003002
969.0,298.458,-0.002481
969.1,298.458,-0.002306
969.2,298.458,-0.002121
969.3,298.458,-0.001918
969.4,298.458,-0.001697
969.5,298.458,-0.001458
969.6,298.458,-0.001201
969.7,298.458,-0.000927
969.8,298.458,-0.000635
969.9,298.458,-0.000326
970.0,298.458,0.0
970.1,298.458,0.0
970.2,298.458,0.0
970.3,298.458,0.0
970.4,298.458,0.0
970.5,298.458,0.0
970.6,298.458,0.0
970.7,298.458,0.0
970.8,298.458,0.0
970.9,298.458,0.0
971.0,298.458,0.0
971.1,298.458,0.0
971.2,298.458,0.0
971.3,298.458,0.0
971.4,298.458,0.0
971.5,298.458,0.0
971.6,298.458,0.0
971.7,298.458,0.0
971.8,298.457,0.0
971.9,298.457,0.0
972.0,298.457,0.0
972.1,298.457,0.0
972.2,298.457,0.0
972.3,298.457,0.0
972.4,298.457,0.0
972.5,298.457,0.0
972.6,298.457,0.0
972.7,298.457,0.0
972.8,298.457,0.0
972.9,298.457,0.0
973.0,298.457,0.0
973.1,298.457,0.0
973.2,298.457,0.0
973.3,298.457,0.0
973.4,298.457,0.0
973.5,298.457,0.0
973.6,298.457,0.0
973.7,298.457,0.0
973.8,298.457,0.0
973.9,298.457,0.0
974.0,298.457,0.0
974.1,298.457,0.0
974.2,298.457,0.0
974.3,298.457,0.0
974.4,298.457,0.0
974.5,298.457,0.0
974.6,298.457,0.0
974.7,298.457,0.0
974.8,298.457,0.0
974.9,298.457,0.0
975.0,298.457,0.0
975.1,298.457,0.0
975.2,298.457,0.0
975.3,298.457,0.0
975.4,298.457,0.0
975.5,298.456,0.0
975.6,298.456,0.0
975.7,298.456,0.0
975.8,298.456,0.0
975.9,298.456,0.0
976.0,298.456,0.0
976.1,298.456,0.0
976.2,298.456,0.0
976.3,298.456,0.0
976.4,298.456,0.0
976.5,298.456,0.0
976.6,298.456,0.0
976.7,298.456,0.0
976.8,298.456,0.0
976.9,298.456,0.0
977.0,298.456,0.0
977.1,298.456,0.0
977.2,298.456,0.0
977.3,298.456,0.0
977.4,298.456,0.0
977.5,298.456,0.0
977.6,298.456,0.0
977.7,298.456,0.0
977.8,298.456,0.0
977.9,298.456,0.0
978.0,298.456,0.0
978.1,298.456,0.0
978.2,298.456,0.0
978.3,298.456,0.0
978.4,298.456,0.0
978.5,298.456,0.0
978.6,298.456,0.0
978.7,298.456,0.0
978.8,298.456,0.0
978.9,298.456,0.0
979.0,298.456,0.0
979.1,298.456,0.0
979.2,298.456,0.0
979.3,298.455,0.0
979.4,298.455,0.0
979.5,298.455,0.0
979.6,298.455,0.0
979.7,298.455,0.0
979.8,298.455,0.0
979.9,298.455,0.0
980.0,298.455,0.0
980.1,298.455,0.0
980.2,298.455,0.0
980.3,298.455,0.0
980.4,298.455,0.0
980.5,298.455,0.0
980.6,298.455,0.0
980.7,298.455,0.0
980.8,298.455,0.0
980.9,298.455,0.0
981.0,298.455,0.0
981.1,298.455,0.0
981.2,298.455,0.0
981.3,298.455,0.0
981.4,298.455,0.0
981.5,298.455,0.0
981.6,298.455,0.0
981.7,298.455,0.0
981.8,298.455,0.0
981.9,298.455,0.0
982.0,298.455,0.0
982.1,298.455,0.0
982.2,298.455,0.0
982.3,298.455,0.0
982.4,298.455,0.0
982.5,298.455,0.0
982.6,298.455,0.0
982.7,298.455,0.0
982.8,298.455,0.0
982.9,298.455,0.0
983.0,298.454,0.0
983.1,298.454,0.0
983.2,298.454,0.0
983.3,298.454,0.0
983.4,298.454,0.0
983.5,298.454,0.0
983.6,298.454,0.0
983.7,298.454,0.0
983.8,298.454,0.0
983.9,298.454,0.0
984.0,298.454,0.0
984.1,298.454,0.0
984.2,298.454,0.0
984.3,298.454,0.0
984.4,298.454,0.0
984.5,298.454,0.0
984.6,298.454,0.0
984.7,298.454,0.0
984.8,298.454,0.0
984.9,298.454,0.0
985.0,298.454,0.0
985.1,298.454,0.0
985.2,298.454,0.0
985.3,298.454,0.0
985.4,298.454,0.0
985.5,298.454,0.0
985.6,298.454,0.0
985.7,298.454,0.0
985.8,298.454,0.0
985.9,298.454,0.0
986.0,298.454,0.0
986.1,298.454,0.0
986.2,298.454,0.0
986.3,298.454,0.0
986.4,298.454,0.0
986.5,298.454,0.0
986.6,298.454,0.0
986.7,298.454,0.0
986.8,298.453,0.0
986.9,298.453,0.0
987.0,298.453,0.0
987.1,298.453,0.0
987.2,298.453,0.0
987.3,298.453,0.0
987.4,298.453,0.0
987.5,298.453,0.0
987.6,298.453,0.0
987.7,298.453,0.0
987.8,298.453,0.0
987.9,298.453,0.0
988.0,298.453,0.0
988.1,298.453,0.0
988.2,298.453,0.0
988.3,298.453,0.0
988.4,298.453,0.0
988.5,298.453,0.0
988.6,298.453,0.0
988.7,298.453,0.0
988.8,298.453,0.0
988.9,298.453,0.0
989.0,298.453,0.0
989.1,298.453,0.0
989.2,298.453,0.0
989.3,298.453,0.0
989.4,298.453,0.0
989.5,298.453,0.0
989.6,298.453,0.0
989.7,298.453,0.0
989.8,298.453,0.0
989.9,298.453,0.0
990.0,298.453,0.0
990.1,298.453,0.0
990.2,298.453,0.0
990.3,298.453,0.0
990.4,298.453,0.0
990.5,298.453,0.0
990.6,298.452,0.0
990.7,298.452,0.0
990.8,298.452,0.0
990.9,298.452,0.0
991.0,298.452,0.0
991.1,298.452,0.0
991.2,298.452,0.0
991.3,298.452,0.0
991.4,298.452,0.0
991.5,298.452,0.0
991.6,298.452,0.0
991.7,298.452,0.0
991.8,298.452,0.0
991.9,298.452,0.0
992.0,298.452,0.0
992.1,298.452,0.0
992.2,298.452,0.0
992.3,298.452,0.0
992.4,298.452,0.0
992.5,298.452,0.0
992.6,298.452,0.0
992.7,298.452,0.0
992.8,298.452,0.0
992.9,298.452,0.0
993.0,298.452,0.0
993.1,298.452,0.0
993.2,298.452,0.0
993.3,298.452,0.0
993.4,298.452,0.0
993.5,298.452,0.0
993.6,298.452,0.0
993.7,298.452,0.0
993.8,298.452,0.0
993.9,298.452,0.0
994.0,298.452,0.0
994.1,298.452,0.0
994.2,298.452,0.0
994.3,298.452,0.0
994.4,298.452,0.0
994.5,298.451,0.0
994.6,298.451,0.0
994.7,298.451,0.0
994.8,298.451,0.0
994.9,298.451,0.0
995.0,298.451,0.0
995.1,298.451,0.0
995.2,298.451,0.0
995.3,298.451,0.0
995.4,298.451,0.0
995.5,298.451,0.0
995.6,298.451,0.0
995.7,298.451,0.0
995.8,298.451,0.0
995.9,298.451,0.0
996.0,298.451,0.0
996.1,298.451,0.0
996.2,298.451,0.0
996.3,298.451,0.0
996.4,298.451,0.0
996.5,298.451,0.0
996.6,298.451,0.0
996.7,298.451,0.0
996.8,298.451,0.0
996.9,298.451,0.0
997.0,298.451,0.0
997.1,298.451,0.0
997.2,298.451,0.0
997.3,298.451,0.0
997.4,298.451,0.0
997.5,298.451,0.0
997.6,298.451,0.0
997.7,298.451,0.0
997.8,298.451,0.0
997.9,298.451,0.0
998.0,298.451,0.0
998.1,298.451,0.0
998.2,298.451,0.0
998.3,298.451,0.0
998.4,298.45,0.0
998.5,298.45,0.0
998.6,298.45,0.0
998.7,298.45,0.0
998.8,298.45,0.0
998.9,298.45,0.0
999.0,298.45,0.0
999.1,298.45,0.0
999.2,298.45,0.0
999.3,298.45,0.0
999.4,298.45,0.0
999.5,298.45,0.0
999.6,298.45,0.0
999.7,298.45,0.0
999.8,298.45,0.0
999.9,298.45,0.0
1000.0,298.45,0.0
1000.1,298.45,0.0
1000.2,298.45,0.0
1000.3,298.45,0.0
1000.4,298.45,0.0
1000.5,298.45,0.0
1000.6,298.45,0.0
1000.7,298.45,0.0
1000.8,298.45,0.0
1000.9,298.45,0.0
1001.0,298.45,0.0
1001.1,298.45,0.0
1001.2,298.45,0.0
1001.3,298.45,0.0
1001.4,298.45,0.0
1001.5,298.45,0.0
1001.6,298.45,0.0
1001.7,298.45,0.0
1001.8,298.45,0.0
1001.9,298.45,0.0
1002.0,298.45,0.0
1002.1,298.45,0.0
1002.2,298.45,0.0
1002.3,298.449,0.0
1002.4,298.449,0.0
1002.5,298.449,0.0
1002.6,298.449,0.0
1002.7,298.449,0.0
1002.8,298.449,0.0
1002.9,298.449,0.0
1003.0,298.449,0.0
1003.1,298.449,0.0
1003.2,298.449,0.0
1003.3,298.449,0.0
1003.4,298.449,0.0
1003.5,298.449,0.0
1003.6,298.449,0.0
1003.7,298.449,0.0
1003.8,298.449,0.0
1003.9,298.449,0.0
1004.0,298.449,0.0
1004.1,298.449,0.0
1004.2,298.449,0.0
1004.3,298.449,0.0
1004.4,298.449,0.0
1004.5,298.449,0.0
1004.6,298.449,0.0
1004.7,298.449,0.0
1004.8,298.449,0.0
1004.9,298.449,0.0
1005.0,298.449,0.0
1005.1,298.449,0.0
1005.2,298.449,0.0
1005.3,298.449,0.0
1005.4,298.449,0.0
1005.5,298.449,0.0
1005.6,298.449,0.0
1005.7,298.449,0.0
1005.8,298.449,0.0
1005.9,298.449,0.0
1006.0,298.449,0.0
1006.1,298.449,0.0
1006.2,298.448,0.0
1006.3,298.448,0.0
1006.4,298.448,0.0
1006.5,298.448,0.0
1006.6,298.448,0.0
1006.7,298.448,0.0
1006.8,298.448,0.0
1006.9,298.448,0.0
1007.0,298.448,0.0
1007.1,298.448,0.0
1007.2,298.448,0.0
1007.3,298.448,0.0
1007.4,298.448,0.0
1007.5,298.448,0.0
1007.6,298.448,0.0
1007.7,298.448,0.0
1007.8,298.448,0.0
1007.9,298.448,0.0
1008.0,298.448,0.0
1008.1,298.448,0.0
1008.2,298.448,0.0
1008.3,298.448,0.0
1008.4,298.448,0.0
1008.5,298.448,0.0
1008.6,298.448,0.0
1008.7,298.448,0.0
1008.8,298.448,0.0
1008.9,298.448,0.0
1009.0,298.448,0.0
1009.1,298.448,0.0
1009.2,298.448,0.0
1009.3,298.448,0.0
1009.4,298.448,0.0
1009.5,298.448,0.0
1009.6,298.448,0.0
1009.7,298.448,0.0
1009.8,298.448,0.0
1009.9,298.448,0.0
1010.0,298.448,0.0
1010.1,298.447,0.0
1010.2,298.447,0.0
1010.3,298.447,0.0
1010.4,298.447,0.0
1010.5,298.447,0.0
1010.6,298.447,0.0
1010.7,298.447,0.0
1010.8,298.447,0.0
1010.9,298.447,0.0
1011.0,298.447,0.0
1011.1,298.447,0.0
1011.2,298.447,0.0
1011.3,298.447,0.0
1011.4,298.447,0.0
1011.5,298.447,0.0
1011.6,298.447,0.0
1011.7,298.447,0.0
1011.8,298.447,0.0
1011.9,298.447,0.0
1012.0,298.447,0.0
1012.1,298.447,0.0
1012.2,298.447,0.0
1012.3,298.447,0.0
1012.4,298.447,0.0
1012.5,298.447,0.0
1012.6,298.447,0.0
1012.7,298.447,0.0
1012.8,298.447,0.0
1012.9,298.447,0.0
1013.0,298.447,0.0
1013.1,298.447,0.0
1013.2,298.447,0.0
1013.3,298.447,0.0
1013.4,298.447,0.0
1013.5,298.447,0.0
1013.6,298.447,0.0
1013.7,298.447,0.0
1013.8,298.447,0.0
1013.9,298.447,0.0
1014.0,298.447,0.0
1014.1,298.446,0.0
1014.2,298.446,0.0
1014.3,298.446,0.0
1014.4,298.446,0.0
1014.5,298.446,0.0
1014.6,298.446,0.0
1014.7,298.446,0.0
1014.8,298.446,0.0
1014.9,298.446,0.0
1015.0,298.446,0.0
1015.1,298.446,0.0
1015.2,298.446,0.0
1015.3,298.446,0.0
1015.4,298.446,0.0
1015.5,298.446,0.0
1015.6,298.446,0.0
1015.7,298.446,0.0
1015.8,298.446,0.0
1015.9,298.446,0.0
1016.0,298.446,0.0
1016.1,298.446,0.0
1016.2,298.446,0.0
1016.3,298.446,0.0
1016.4,298.446,0.0
1016.5,298.446,0.0
1016.6,298.446,0.0
1016.7,298.446,0.0
1016.8,298.446,0.0
1016.9,298.446,0.0
1017.0,298.446,0.0
1017.1,298.446,0.0
1017.2,298.446,0.0
1017.3,298.446,0.0
1017.4,298.446,0.0
1017.5,298.446,0.0
1017.6,298.446,0.0
1017.7,298.446,0.0
1017.8,298.446,0.0
1017.9,298.446,0.0
1018.0,298.446,0.0
1018.1,298.445,0.0
1018.2,298.445,0.0
1018.3,298.445,0.0
1018.4,298.445,0.0
1018.5,298.445,0.0
1018.6,298.445,0.0
1018.7,298.445,0.0
1018.8,298.445,0.0
1018.9,298.445,0.0
1019.0,298.445,0.0
1019.1,298.445,0.0
1019.2,298.445,0.0
1019.3,298.445,0.0
1019.4,298.445,0.0
1019.5,298.445,0.0
1019.6,298.445,0.0
1019.7,298.445,0.0
1019.8,298.445,0.0
1019.9,298.445,0.0
1020.0,298.445,0.0
1020.1,298.445,0.0
1020.2,298.445,0.0
1020.3,298.445,0.0
1020.4,298.445,0.0
1020.5,298.445,0.0
1020.6,298.445,0.0
1020.7,298.445,0.0
1020.8,298.445,0.0
1020.9,298.445,0.0
1021.0,298.445,0.0
1021.1,298.445,0.0
1021.2,298.445,0.0
1021.3,298.445,0.0
1021.4,298.445,0.0
1021.5,298.445,0.0
1021.6,298.445,0.0
1021.7,298.445,0.0
1021.8,298.445,0.0
1021.9,298.445,0.0
1022.0,298.445,0.0
1022.1,298.444,0.0
1022.2,298.444,0.0
1022.3,298.444,0.0
1022.4,298.444,0.0
1022.5,298.444,0.0
1022.6,298.444,0.0
1022.7,298.444,0.0
1022.8,298.444,0.0
1022.9,298.444,0.0
1023.0,298.444,0.0
1023.1,298.444,0.0
1023.2,298.444,0.0
1023.3,298.444,0.0
1023.4,298.444,0.0
1023.5,298.444,0.0
1023.6,298.444,0.0
1023.7,298.444,0.0
1023.8,298.444,0.0
1023.9,298.444,0.0
1024.0,298.444,0.0
1024.1,298.444,0.0
1024.2,298.444,0.0
1024.3,298.444,0.0
1024.4,298.444,0.0
1024.5,298.444,0.0
1024.6,298.444,0.0
1024.7,298.444,0.0
1024.8,298.444,0.0
1024.9,298.444,0.0
1025.0,298.444,0.0
1025.1,298.444,0.0
1025.2,298.444,0.0
1025.3,298.444,0.0
1025.4,298.444,0.0
1025.5,298.444,0.0
1025.6,298.444,0.0
1025.7,298.444,0.0
1025.8,298.444,0.0
1025.9,298.444,0.0
1026.0,298.444,-0.0
1026.1,298.443,-0.000294
1026.2,298.443,-0.000586
1026.3,298.443,-0.000877
1026.4,298.443,-0.001166
1026.5,298.443,-0.001453
1026.6,298.443,-0.001738
1026.7,298.443,-0.002021
1026.8,298.443,-0.002302
1026.9,298.443,-0.002581
1027.0,298.443,-0.002865
1027.1,298.443,-0.004654
1027.2,298.443,-0.006361
1027.3,298.443,-0.00798
1027.4,298.443,-0.009511
1027.5,298.443,-0.010952
1027.6,298.443,-0.012302
1027.7,298.443,-0.013562
1027.8,298.443,-0.01473
1027.9,298.443,-0.015806
1028.0,298.443,-0.016814
1028.1,298.443,-0.018602
1028.2,298.443,-0.020008
1028.3,298.443,-0.021004
1028.4,298.443,-0.021588
1028.5,298.443,-0.021756
1028.6,298.442,-0.021506
1028.7,298.442,-0.020835
1028.8,298.442,-0.019741
1028.9,298.442,-0.018255
1029.0,298.442,-0.016359
1029.1,298.442,-0.014267
1029.2,298.442,-0.011947
1029.3,298.442,-0.009316
1029.4,298.442,-0.006373
1029.5,298.442,-0.003115
1029.6,298.442,0.000458
1029.7,298.442,0.004348
1029.8,298.442,0.008556
1029.9,298.442,0.013082
1030.0,298.442,0.017577
1030.1,298.442,0.02027
1030.2,298.442,0.022669
1030.3,298.442,0.025124
1030.4,298.442,0.027635
1030.5,298.442,0.030203
1030.6,298.442,0.032827
1030.7,298.442,0.035355
1030.8,298.442,0.03788
1030.9,298.442,0.040451
1031.0,298.442,0.04307
1031.1,298.442,0.045736
1031.2,298.442,0.047971
1031.3,298.442,0.050049
1031.4,298.442,0.052148
1031.5,298.442,0.054271
1031.6,298.443,0.056416
1031.7,298.443,0.058587
1031.8,298.443,0.060806
1031.9,298.443,0.063049
1032.0,298.443,0.065317
1032.1,298.443,0.067804
1032.2,298.443,0.070415
1032.3,298.443,0.073059
1032.4,298.443,0.075738
1032.5,298.443,0.078452
1032.6,298.443,0.0812
1032.7,298.444,0.083984
1032.8,298.444,0.086803
1032.9,298.444,0.089658
1033.0,298.444,0.092547
1033.1,298.444,0.095488
1033.2,298.444,0.098471
1033.3,298.444,0.101489
1033.4,298.444,0.104544
1033.5,298.445,0.107635
1033.6,298.445,0.110763
1033.7,298.445,0.113928
1033.8,298.445,0.11713
1033.9,298.445,0.120368
1034.0,298.445,0.123641
1034.1,298.446,0.121392
1034.2,298.446,0.11914
1034.3,298.446,0.116888
1034.4,298.446,0.114637
1034.5,298.446,0.112388
1034.6,298.447,0.110144
1034.7,298.447,0.107905
1034.8,298.447,0.105672
1034.9,298.447,0.103446
1035.0,298.447,0.101456
1035.1,298.447,0.099474
1035.2,298.447,0.097499
1035.3,298.448,0.09553
1035.4,298.448,0.093608
1035.5,298.448,0.09172
1035.6,298.448,0.089839
1035.7,298.448,0.087967
1035.8,298.448,0.08618
1035.9,298.448,0.084668
1036.0,298.448,0.083161
1036.1,298.449,0.08166
1036.2,298.449,0.080726
1036.3,298.449,0.079882
1036.4,298.449,0.079038
1036.5,298.449,0.078196
1036.6,298.449,0.077353
1036.7,298.449,0.076512
1036.8,298.449,0.075671
1036.9,298.449,0.074832
1037.0,298.45,0.07466
1037.1,298.45,0.078432
1037.2,298.45,0.083
1037.3,298.45,0.087701
1037.4,298.45,0.092533
1037.5,298.45,0.097498
1037.6,298.45,0.102596
1037.7,298.45,0.107827
1037.8,298.451,0.113191
1037.9,298.451,0.118689
1038.0,298.451,0.124837
1038.1,298.451,0.131149
1038.2,298.451,0.137619
1038.3,298.452,0.14426
1038.4,298.452,0.151243
1038.5,298.452,0.158395
1038.6,298.452,0.165716
1038.7,298.452,0.173208
1038.8,298.453,0.18087
1038.9,298.453,0.188702
1039.0,298.453,0.196202
1039.1,298.454,0.200941
1039.2,298.454,0.20522
1039.3,298.454,0.20954
1039.4,298.455,0.213901
1039.5,298.455,0.218304
1039.6,298.455,0.222749
1039.7,298.456,0.227236
1039.8,298.456,0.231765
1039.9,298.456,0.235845
1040.0,298.457,0.239927
1040.1,298.457,0.240023
1040.2,298.458,0.239087
1040.3,298.458,0.238137
1040.4,298.458,0.237172
1040.5,298.459,0.236192
1040.6,298.459,0.2352
1040.7,298.459,0.234194
1040.8,298.46,0.233176
1040.9,298.46,0.232025
1041.0,298.461,0.230496
1041.1,298.461,0.221602
1041.2,298.461,0.212258
1041.3,298.462,0.203071
1041.4,298.462,0.194047
1041.5,298.462,0.185189
1041.6,298.462,0.176499
1041.7,298.463,0.167983
1041.8,298.463,0.159642
1041.9,298.463,0.151479
1042.0,298.463,0.142777
1042.1,298.464,0.13419
1042.2,298.464,0.125467
1042.3,298.464,0.116851
1042.4,298.464,0.108505
1042.5,298.464,0.100431
1042.6,298.465,0.092633
1042.7,298.465,0.085114
1042.8,298.465,0.077877
1042.9,298.465,0.071009
1043.0,298.465,0.064702
1043.1,298.465,0.059288
1043.2,298.465,0.054489
1043.3,298.465,0.049867
1043.4,298.465,0.045421
1043.5,298.465,0.041152
1043.6,298.465,0.037063
1043.7,298.465,0.033154
1043.8,298.465,0.029425
1043.9,298.465,0.025879
1044.0,298.465,0.022781
1044.1,298.466,0.021793
1044.2,298.466,0.021081
1044.3,298.466,0.020383
1044.4,298.466,0.019698
1044.5,298.466,0.019024
1044.6,298.466,0.018363
1044.7,298.466,0.017713
1044.8,298.466,0.017074
1044.9,298.466,0.016455
1045.0,298.466,0.01588
1045.1,298.466,0.016384
1045.2,298.466,0.016956
1045.3,298.466,0.017543
1045.4,298.466,0.018146
1045.5,298.466,0.018764
1045.6,298.466,0.019397
1045.7,298.466,0.020046
1045.8,298.466,0.020709
1045.9,298.466,0.021336
1046.0,298.466,0.021864
1046.1,298.466,0.02214
1046.2,298.466,0.022203
1046.3,298.466,0.022269
1046.4,298.466,0.022337
1046.5,298.466,0.022406
1046.6,298.466,0.022478
1046.7,298.466,0.022551
1046.8,298.466,0.022626
1046.9,298.466,0.022702
1047.0,298.466,0.022576
1047.1,298.466,0.020121
1047.2,298.466,0.017584
1047.3,298.466,0.015169
1047.4,298.466,0.012879
1047.5,298.466,0.010715
1047.6,298.466,0.008679
1047.7,298.466,0.006771
1047.8,298.466,0.004992
1047.9,298.466,0.003334
1048.0,298.466,0.001762
1048.1,298.466,-0.000218
1048.2,298.466,-0.001945
1048.3,298.466,-0.003348
1048.4,298.466,-0.004423
1048.5,298.466,-0.005168
1048.6,298.465,-0.005581
1048.7,298.465,-0.005659
1048.8,298.465,-0.005399
1048.9,298.465,-0.0048
1049.0,298.465,-0.003862
1049.1,298.465,-0.003593
1049.2,298.465,-0.003299
1049.3,298.465,-0.002979
1049.4,298.465,-0.002632
1049.5,298.465,-0.002259
1049.6,298.465,-0.001859
1049.7,298.465,-0.001433
1049.8,298.465,-0.000981
1049.9,298.465,-0.000504
1050.0,298.465,0.0
1050.1,298.465,0.0
1050.2,298.465,0.0
1050.3,298.465,0.0
1050.4,298.465,0.0
1050.5,298.465,0.0
1050.6,298.465,0.0
1050.7,298.465,0.0
1050.8,298.465,0.0
