time_s,Q_sum_check_W,Tavg_jellyRoll_K
749.556, 26.873513, NA
749.580, 26.873513, NA
749.603, 26.873513, NA
749.626, 26.873513, NA
749.649, 26.873513, NA
749.672, 26.873513, NA
749.695, 26.873513, NA
749.718, 26.873513, NA
749.742, 26.873513, NA
749.765, 26.873513, NA
749.788, 26.873513, NA
749.811, 26.873513, NA
749.834, 26.873513, NA
749.857, 26.873513, NA
749.881, 26.873513, NA
749.904, 26.873513, NA
749.927, 26.873513, NA
749.950, 26.873513, NA
749.973, 26.873513, NA
749.996, 26.873513, NA
750.019, 26.873513, NA
750.043, 26.873513, NA
750.066, 26.873513, NA
750.089, 26.873513, NA
750.112, 26.873513, NA
750.135, 26.873513, NA
750.158, 26.873513, NA
750.181, 26.873513, NA
750.205, 26.873513, NA
750.228, 26.873513, NA
750.251, 26.873513, NA
750.274, 26.873513, NA
750.297, 26.873513, NA
750.320, 26.873513, NA
750.344, 26.873513, NA
750.367, 26.873513, NA
750.390, 26.873513, NA
750.413, 26.873513, NA
750.436, 26.873513, NA
750.459, 26.873513, NA
750.482, 26.873513, NA
759.511, 26.873513, NA
759.534, 26.873513, NA
759.557, 26.873513, NA
759.580, 26.873513, NA
759.604, 26.873513, NA
759.627, 26.873513, NA
759.650, 26.873513, NA
759.673, 26.873513, NA
759.696, 26.873513, NA
759.719, 26.873513, NA
759.742, 26.873513, NA
759.766, 26.873513, NA
759.789, 26.873513, NA
759.812, 26.873513, NA
759.835, 26.873513, NA
759.858, 26.873513, NA
759.881, 26.873513, NA
759.905, 26.873513, NA
759.928, 26.873513, NA
759.951, 26.873513, NA
759.974, 26.873513, NA
759.997, 26.873513, NA
760.020, 26.873513, NA
760.043, 26.873513, NA
760.067, 26.873513, NA
760.090, 26.873513, NA
760.113, 26.873513, NA
760.136, 26.873513, NA
760.159, 26.873513, NA
760.182, 26.873513, NA
760.205, 26.873513, NA
760.229, 26.873513, NA
760.252, 26.873513, NA
760.275, 26.873513, NA
760.298, 26.873513, NA
760.321, 26.873513, NA
760.344, 26.873513, NA
760.368, 26.873513, NA
760.391, 26.873513, NA
760.414, 26.873513, NA
760.437, 26.873513, NA
760.460, 26.873513, NA
760.483, 26.873513, NA
769.512, 26.873513, NA
769.535, 26.873513, NA
769.558, 26.873513, NA
769.581, 26.873513, NA
769.604, 26.873513, NA
769.628, 26.873513, NA
769.651, 26.873513, NA
769.674, 26.873513, NA
769.697, 26.873513, NA
769.720, 26.873513, NA
769.743, 26.873513, NA
769.767, 26.873513, NA
769.790, 26.873513, NA
769.813, 26.873513, NA
769.836, 26.873513, NA
769.859, 26.873513, NA
769.882, 26.873513, NA
769.905, 26.873513, NA
769.929, 26.873513, NA
769.952, 26.873513, NA
769.975, 26.873513, NA
769.998, 26.873513, NA
770.021, 26.873513, NA
770.044, 26.873513, NA
770.067, 26.873513, NA
770.091, 26.873513, NA
770.114, 26.873513, NA
770.137, 26.873513, NA
770.160, 26.873513, NA
770.183, 26.873513, NA
770.206, 26.873513, NA
770.230, 26.873513, NA
770.253, 26.873513, NA
770.276, 26.873513, NA
770.299, 26.873513, NA
770.322, 26.873513, NA
770.345, 26.873513, NA
770.368, 26.873513, NA
770.392, 26.873513, NA
770.415, 26.873513, NA
770.438, 26.873513, NA
770.461, 26.873513, NA
770.484, 26.873513, NA
779.513, 26.873513, NA
779.536, 26.873513, NA
779.559, 26.873513, NA
779.582, 26.873513, NA
779.605, 26.873513, NA
779.628, 26.873513, NA
779.652, 26.873513, NA
779.675, 26.873513, NA
779.698, 26.873513, NA
779.721, 26.873513, NA
779.744, 26.873513, NA
779.767, 26.873513, NA
779.791, 26.873513, NA
779.814, 26.873513, NA
779.837, 26.873513, NA
779.860, 26.873513, NA
779.883, 26.873513, NA
779.906, 26.873513, NA
779.929, 26.873513, NA
779.953, 26.873513, NA
779.976, 26.873513, NA
779.999, 26.873513, NA
780.022, 26.873513, NA
780.045, 26.873513, NA
780.068, 26.873513, NA
780.091, 26.873513, NA
780.115, 26.873513, NA
780.138, 26.873513, NA
780.161, 26.873513, NA
780.184, 26.873513, NA
780.207, 26.873513, NA
780.230, 26.873513, NA
780.254, 26.873513, NA
780.277, 26.873513, NA
780.300, 26.873513, NA
780.323, 26.873513, NA
780.346, 26.873513, NA
780.369, 26.873513, NA
780.392, 26.873513, NA
780.416, 26.873513, NA
780.439, 26.873513, NA
780.462, 26.873513, NA
780.485, 26.873513, NA
789.514, 26.873513, NA
789.537, 26.873513, NA
789.560, 26.873513, NA
789.583, 26.873513, NA
789.606, 26.873513, NA
789.629, 26.873513, NA
789.653, 26.873513, NA
789.676, 26.873513, NA
789.699, 26.873513, NA
789.722, 26.873513, NA
789.745, 26.873513, NA
789.768, 26.873513, NA
789.791, 26.873513, NA
789.815, 26.873513, NA
789.838, 26.873513, NA
789.861, 26.873513, NA
789.884, 26.873513, NA
789.907, 26.873513, NA
789.930, 26.873513, NA
789.953, 26.873513, NA
789.977, 26.873513, NA
790.000, 26.873513, NA
790.023, 26.873513, NA
790.046, 26.873513, NA
790.069, 26.873513, NA
790.092, 26.873513, NA
790.116, 26.873513, NA
790.139, 26.873513, NA
790.162, 26.873513, NA
790.185, 26.873513, NA
790.208, 26.873513, NA
790.231, 26.873513, NA
790.254, 26.873513, NA
790.278, 26.873513, NA
790.301, 26.873513, NA
790.324, 26.873513, NA
790.347, 26.873513, NA
790.370, 26.873513, NA
790.393, 26.873513, NA
790.416, 26.873513, NA
790.440, 26.873513, NA
790.463, 26.873513, NA
790.486, 26.873513, NA
799.514, 26.873513, NA
799.538, 26.873513, NA
799.561, 26.873513, NA
799.584, 26.873513, NA
799.607, 26.873513, NA
799.630, 26.873513, NA
799.653, 26.873513, NA
799.677, 26.873513, NA
799.700, 26.873513, NA
799.723, 26.873513, NA
799.746, 26.873513, NA
799.769, 26.873513, NA
799.792, 26.873513, NA
799.815, 26.873513, NA
799.839, 26.873513, NA
799.862, 26.873513, NA
799.885, 26.873513, NA
799.908, 26.873513, NA
799.931, 26.873513, NA
799.954, 26.873513, NA
799.977, 26.873513, NA
800.001, 26.873513, NA
800.024, 26.873513, NA
800.047, 26.873513, NA
800.070, 26.873513, NA
800.093, 26.873513, NA
800.116, 26.873513, NA
800.140, 26.873513, NA
800.163, 26.873513, NA
800.186, 26.873513, NA
800.209, 26.873513, NA
800.232, 26.873513, NA
800.255, 26.873513, NA
800.278, 26.873513, NA
800.302, 26.873513, NA
800.325, 26.873513, NA
800.348, 26.873513, NA
800.371, 26.873513, NA
800.394, 26.873513, NA
800.417, 26.873513, NA
800.440, 26.873513, NA
800.464, 26.873513, NA
800.487, 26.873513, NA
809.515, 26.873513, NA
809.539, 26.873513, NA
809.562, 26.873513, NA
809.585, 26.873513, NA
809.608, 26.873513, NA
809.631, 26.873513, NA
809.654, 26.873513, NA
809.677, 26.873513, NA
809.701, 26.873513, NA
809.724, 26.873513, NA
809.747, 26.873513, NA
809.770, 26.873513, NA
809.793, 26.873513, NA
809.816, 26.873513, NA
809.839, 26.873513, NA
809.863, 26.873513, NA
809.886, 26.873513, NA
809.909, 26.873513, NA
809.932, 26.873513, NA
809.955, 26.873513, NA
809.978, 26.873513, NA
810.002, 26.873513, NA
810.025, 26.873513, NA
810.048, 26.873513, NA
810.071, 26.873513, NA
810.094, 26.873513, NA
810.117, 26.873513, NA
810.140, 26.873513, NA
810.164, 26.873513, NA
810.187, 26.873513, NA
810.210, 26.873513, NA
810.233, 26.873513, NA
810.256, 26.873513, NA
810.279, 26.873513, NA
810.302, 26.873513, NA
810.326, 26.873513, NA
810.349, 26.873513, NA
810.372, 26.873513, NA
810.395, 26.873513, NA
810.418, 26.873513, NA
810.441, 26.873513, NA
810.465, 26.873513, NA
810.488, 26.873513, NA
819.516, 26.873513, NA
819.539, 26.873513, NA
819.563, 26.873513, NA
819.586, 26.873513, NA
819.609, 26.873513, NA
819.632, 26.873513, NA
819.655, 26.873513, NA
819.678, 26.873513, NA
819.701, 26.873513, NA
819.725, 26.873513, NA
819.748, 26.873513, NA
819.771, 26.873513, NA
819.794, 26.873513, NA
819.817, 26.873513, NA
819.840, 26.873513, NA
819.863, 26.873513, NA
819.887, 26.873513, NA
819.910, 26.873513, NA
819.933, 26.873513, NA
819.956, 26.873513, NA
819.979, 26.873513, NA
820.002, 26.873513, NA
820.026, 26.873513, NA
820.049, 26.873513, NA
820.072, 26.873513, NA
820.095, 26.873513, NA
820.118, 26.873513, NA
820.141, 26.873513, NA
820.164, 26.873513, NA
820.188, 26.873513, NA
820.211, 26.873513, NA
820.234, 26.873513, NA
820.257, 26.873513, NA
820.280, 26.873513, NA
820.303, 26.873513, NA
820.326, 26.873513, NA
820.350, 26.873513, NA
820.373, 26.873513, NA
820.396, 26.873513, NA
820.419, 26.873513, NA
820.442, 26.873513, NA
820.465, 26.873513, NA
820.489, 26.873513, NA
829.517, 26.873513, NA
829.540, 26.873513, NA
829.563, 26.873513, NA
829.587, 26.873513, NA
829.610, 26.873513, NA
829.633, 26.873513, NA
829.656, 26.873513, NA
829.679, 26.873513, NA
829.702, 26.873513, NA
829.725, 26.873513, NA
829.749, 26.873513, NA
829.772, 26.873513, NA
829.795, 26.873513, NA
829.818, 26.873513, NA
829.841, 26.873513, NA
829.864, 26.873513, NA
829.888, 26.873513, NA
829.911, 26.873513, NA
829.934, 26.873513, NA
829.957, 26.873513, NA
829.980, 26.873513, NA
830.003, 26.873513, NA
830.026, 26.873513, NA
830.050, 26.873513, NA
830.073, 26.873513, NA
830.096, 26.873513, NA
830.119, 26.873513, NA
830.142, 26.873513, NA
830.165, 26.873513, NA
830.188, 26.873513, NA
830.212, 26.873513, NA
830.235, 26.873513, NA
830.258, 26.873513, NA
830.281, 26.873513, NA
830.304, 26.873513, NA
830.327, 26.873513, NA
830.351, 26.873513, NA
830.374, 26.873513, NA
830.397, 26.873513, NA
830.420, 26.873513, NA
830.443, 26.873513, NA
830.466, 26.873513, NA
830.489, 26.873513, NA
839.518, 26.873513, NA
839.541, 26.873513, NA
839.564, 26.873513, NA
839.587, 26.873513, NA
839.611, 26.873513, NA
839.634, 26.873513, NA
839.657, 26.873513, NA
839.680, 26.873513, NA
839.703, 26.873513, NA
839.726, 26.873513, NA
839.749, 26.873513, NA
839.773, 26.873513, NA
839.796, 26.873513, NA
839.819, 26.873513, NA
839.842, 26.873513, NA
839.865, 26.873513, NA
839.888, 26.873513, NA
839.912, 26.873513, NA
839.935, 26.873513, NA
839.958, 26.873513, NA
839.981, 26.873513, NA
840.004, 26.873513, NA
840.027, 26.873513, NA
840.050, 26.873513, NA
840.074, 26.873513, NA
840.097, 26.873513, NA
840.120, 26.873513, NA
840.143, 26.873513, NA
840.166, 26.873513, NA
840.189, 26.873513, NA
840.213, 26.873513, NA
840.236, 26.873513, NA
840.259, 26.873513, NA
840.282, 26.873513, NA
840.305, 26.873513, NA
840.328, 26.873513, NA
840.351, 26.873513, NA
840.375, 26.873513, NA
840.398, 26.873513, NA
840.421, 26.873513, NA
840.444, 26.873513, NA
840.467, 26.873513, NA
840.490, 26.873513, NA
849.519, 26.873513, NA
849.542, 26.873513, NA
849.565, 26.873513, NA
849.588, 26.873513, NA
849.611, 26.873513, NA
849.635, 26.873513, NA
849.658, 26.873513, NA
849.681, 26.873513, NA
849.704, 26.873513, NA
849.727, 26.873513, NA
849.750, 26.873513, NA
849.774, 26.873513, NA
849.797, 26.873513, NA
849.820, 26.873513, NA
849.843, 26.873513, NA
849.866, 26.873513, NA
849.889, 26.873513, NA
849.912, 26.873513, NA
849.936, 26.873513, NA
849.959, 26.873513, NA
849.982, 26.873513, NA
850.005, 26.873513, NA
850.028, 26.873513, NA
850.051, 26.873513, NA
850.074, 26.873513, NA
850.098, 26.873513, NA
850.121, 26.873513, NA
850.144, 26.873513, NA
850.167, 26.873513, NA
850.190, 26.873513, NA
850.213, 26.873513, NA
850.237, 26.873513, NA
850.260, 26.873513, NA
850.283, 26.873513, NA
850.306, 26.873513, NA
850.329, 26.873513, NA
850.352, 26.873513, NA
850.375, 26.873513, NA
850.399, 26.873513, NA
850.422, 26.873513, NA
850.445, 26.873513, NA
850.468, 26.873513, NA
850.491, 26.873513, NA
859.520, 26.873513, NA
859.543, 26.873513, NA
859.566, 26.873513, NA
859.589, 26.873513, NA
859.612, 26.873513, NA
859.635, 26.873513, NA
859.659, 26.873513, NA
859.682, 26.873513, NA
859.705, 26.873513, NA
859.728, 26.873513, NA
859.751, 26.873513, NA
859.774, 26.873513, NA
859.798, 26.873513, NA
859.821, 26.873513, NA
859.844, 26.873513, NA
859.867, 26.873513, NA
859.890, 26.873513, NA
859.913, 26.873513, NA
859.936, 26.873513, NA
859.960, 26.873513, NA
859.983, 26.873513, NA
860.006, 26.873513, NA
860.029, 26.873513, NA
860.052, 26.873513, NA
860.075, 26.873513, NA
860.099, 26.873513, NA
860.122, 26.873513, NA
860.145, 26.873513, NA
860.168, 26.873513, NA
860.191, 26.873513, NA
860.214, 26.873513, NA
860.237, 26.873513, NA
860.261, 26.873513, NA
860.284, 26.873513, NA
860.307, 26.873513, NA
860.330, 26.873513, NA
860.353, 26.873513, NA
860.376, 26.873513, NA
860.399, 26.873513, NA
860.423, 26.873513, NA
860.446, 26.873513, NA
860.469, 26.873513, NA
860.492, 26.873513, NA
869.521, 26.873513, NA
869.544, 26.873513, NA
869.567, 26.873513, NA
869.590, 26.873513, NA
869.613, 26.873513, NA
869.636, 26.873513, NA
869.660, 26.873513, NA
869.683, 26.873513, NA
869.706, 26.873513, NA
869.729, 26.873513, NA
869.752, 26.873513, NA
869.775, 26.873513, NA
869.798, 26.873513, NA
869.822, 26.873513, NA
869.845, 26.873513, NA
869.868, 26.873513, NA
869.891, 26.873513, NA
869.914, 26.873513, NA
869.937, 26.873513, NA
869.960, 26.873513, NA
869.984, 26.873513, NA
870.007, 26.873513, NA
870.030, 26.873513, NA
870.053, 26.873513, NA
870.076, 26.873513, NA
870.099, 26.873513, NA
870.123, 26.873513, NA
870.146, 26.873513, NA
870.169, 26.873513, NA
870.192, 26.873513, NA
870.215, 26.873513, NA
870.238, 26.873513, NA
870.261, 26.873513, NA
870.285, 26.873513, NA
870.308, 26.873513, NA
870.331, 26.873513, NA
870.354, 26.873513, NA
870.377, 26.873513, NA
870.400, 26.873513, NA
870.423, 26.873513, NA
870.447, 26.873513, NA
870.470, 26.873513, NA
870.493, 26.873513, NA
879.522, 26.873513, NA
879.545, 26.873513, NA
879.568, 26.873513, NA
879.591, 26.873513, NA
879.614, 26.873513, NA
879.637, 26.873513, NA
879.660, 26.873513, NA
879.684, 26.873513, NA
879.707, 26.873513, NA
879.730, 26.873513, NA
879.753, 26.873513, NA
879.776, 26.873513, NA
879.799, 26.873513, NA
879.822, 26.873513, NA
879.846, 26.873513, NA
879.869, 26.873513, NA
879.892, 26.873513, NA
879.915, 26.873513, NA
879.938, 26.873513, NA
879.961, 26.873513, NA
879.985, 26.873513, NA
880.008, 26.873513, NA
880.031, 26.873513, NA
880.054, 26.873513, NA
880.077, 26.873513, NA
880.100, 26.873513, NA
880.123, 26.873513, NA
880.147, 26.873513, NA
880.170, 26.873513, NA
880.193, 26.873513, NA
880.216, 26.873513, NA
880.239, 26.873513, NA
880.262, 26.873513, NA
880.285, 26.873513, NA
880.309, 26.873513, NA
880.332, 26.873513, NA
880.355, 26.873513, NA
880.378, 26.873513, NA
880.401, 26.873513, NA
880.424, 26.873513, NA
880.448, 26.873513, NA
880.471, 26.873513, NA
880.494, 26.873513, NA
889.522, 26.873513, NA
889.546, 26.873513, NA
889.569, 26.873513, NA
889.592, 26.873513, NA
889.615, 26.873513, NA
889.638, 26.873513, NA
889.661, 26.873513, NA
889.684, 26.873513, NA
889.708, 26.873513, NA
889.731, 26.873513, NA
889.754, 26.873513, NA
889.777, 26.873513, NA
889.800, 26.873513, NA
889.823, 26.873513, NA
889.846, 26.873513, NA
889.870, 26.873513, NA
889.893, 26.873513, NA
889.916, 26.873513, NA
889.939, 26.873513, NA
889.962, 26.873513, NA
889.985, 26.873513, NA
890.009, 26.873513, NA
890.032, 26.873513, NA
890.055, 26.873513, NA
890.078, 26.873513, NA
890.101, 26.873513, NA
890.124, 26.873513, NA
890.147, 26.873513, NA
890.171, 26.873513, NA
890.194, 26.873513, NA
890.217, 26.873513, NA
890.240, 26.873513, NA
890.263, 26.873513, NA
890.286, 26.873513, NA
890.309, 26.873513, NA
890.333, 26.873513, NA
890.356, 26.873513, NA
890.379, 26.873513, NA
890.402, 26.873513, NA
890.425, 26.873513, NA
890.448, 26.873513, NA
890.472, 26.873513, NA
890.495, 26.873513, NA
899.500, 26.873513, NA
899.523, 26.873513, NA
899.546, 26.873513, NA
899.570, 26.873513, NA
899.593, 26.873513, NA
899.616, 26.873513, NA
899.639, 26.873513, NA
899.662, 26.873513, NA
899.685, 26.873513, NA
899.708, 26.873513, NA
899.732, 26.873513, NA
899.755, 26.873513, NA
899.778, 26.873513, NA
899.801, 26.873513, NA
899.824, 26.873513, NA
899.847, 26.873513, NA
899.871, 26.873513, NA
899.894, 26.873513, NA
899.917, 26.873513, NA
899.940, 26.873513, NA
899.963, 26.873513, NA
899.986, 26.873513, NA
900.009, 26.873513, NA
900.033, 26.873513, NA
900.056, 26.873513, NA
900.079, 26.873513, NA
900.102, 26.873513, NA
900.125, 26.873513, NA
900.148, 26.873513, NA
900.171, 26.873513, NA
900.195, 26.873513, NA
900.218, 26.873513, NA
900.241, 26.873513, NA
900.264, 26.873513, NA
900.287, 26.873513, NA
900.310, 26.873513, NA
900.334, 26.873513, NA
900.357, 26.873513, NA
900.380, 26.873513, NA
900.403, 26.873513, NA
900.426, 26.873513, NA
900.449, 26.873513, NA
900.472, 26.873513, NA
900.496, 26.873513, NA
909.501, 26.873513, NA
909.524, 26.873513, NA
909.547, 26.873513, NA
909.570, 26.873513, NA
909.594, 26.873513, NA
909.617, 26.873513, NA
909.640, 26.873513, NA
909.663, 26.873513, NA
909.686, 26.873513, NA
909.709, 26.873513, NA
909.732, 26.873513, NA
909.756, 26.873513, NA
909.779, 26.873513, NA
909.802, 26.873513, NA
909.825, 26.873513, NA
909.848, 26.873513, NA
909.871, 26.873513, NA
909.895, 26.873513, NA
909.918, 26.873513, NA
909.941, 26.873513, NA
909.964, 26.873513, NA
909.987, 26.873513, NA
910.010, 26.873513, NA
910.033, 26.873513, NA
910.057, 26.873513, NA
910.080, 26.873513, NA
910.103, 26.873513, NA
910.126, 26.873513, NA
910.149, 26.873513, NA
910.172, 26.873513, NA
910.195, 26.873513, NA
910.219, 26.873513, NA
910.242, 26.873513, NA
910.265, 26.873513, NA
910.288, 26.873513, NA
910.311, 26.873513, NA
910.334, 26.873513, NA
910.358, 26.873513, NA
910.381, 26.873513, NA
910.404, 26.873513, NA
910.427, 26.873513, NA
910.450, 26.873513, NA
910.473, 26.873513, NA
910.496, 26.873513, NA
919.502, 26.873513, NA
919.525, 26.873513, NA
919.548, 26.873513, NA
919.571, 26.873513, NA
919.594, 26.873513, NA
919.618, 26.873513, NA
919.641, 26.873513, NA
919.664, 26.873513, NA
919.687, 26.873513, NA
919.710, 26.873513, NA
919.733, 26.873513, NA
919.757, 26.873513, NA
919.780, 26.873513, NA
919.803, 26.873513, NA
919.826, 26.873513, NA
919.849, 26.873513, NA
919.872, 26.873513, NA
919.895, 26.873513, NA
919.919, 26.873513, NA
919.942, 26.873513, NA
919.965, 26.873513, NA
919.988, 26.873513, NA
920.011, 26.873513, NA
920.034, 26.873513, NA
920.057, 26.873513, NA
920.081, 26.873513, NA
920.104, 26.873513, NA
920.127, 26.873513, NA
920.150, 26.873513, NA
920.173, 26.873513, NA
920.196, 26.873513, NA
920.220, 26.873513, NA
920.243, 26.873513, NA
920.266, 26.873513, NA
920.289, 26.873513, NA
920.312, 26.873513, NA
920.335, 26.873513, NA
920.358, 26.873513, NA
920.382, 26.873513, NA
920.405, 26.873513, NA
920.428, 26.873513, NA
920.451, 26.873513, NA
920.474, 26.873513, NA
920.497, 26.873513, NA
929.503, 26.873513, NA
929.526, 26.873513, NA
929.549, 26.873513, NA
929.572, 26.873513, NA
929.595, 26.873513, NA
929.618, 26.873513, NA
929.642, 26.873513, NA
929.665, 26.873513, NA
929.688, 26.873513, NA
929.711, 26.873513, NA
929.734, 26.873513, NA
929.757, 26.873513, NA
929.781, 26.873513, NA
929.804, 26.873513, NA
929.827, 26.873513, NA
929.850, 26.873513, NA
929.873, 26.873513, NA
929.896, 26.873513, NA
929.919, 26.873513, NA
929.943, 26.873513, NA
929.966, 26.873513, NA
929.989, 26.873513, NA
930.012, 26.873513, NA
930.035, 26.873513, NA
930.058, 26.873513, NA
930.081, 26.873513, NA
930.105, 26.873513, NA
930.128, 26.873513, NA
930.151, 26.873513, NA
930.174, 26.873513, NA
930.197, 26.873513, NA
930.220, 26.873513, NA
930.244, 26.873513, NA
930.267, 26.873513, NA
930.290, 26.873513, NA
930.313, 26.873513, NA
930.336, 26.873513, NA
930.359, 26.873513, NA
930.382, 26.873513, NA
930.406, 26.873513, NA
930.429, 26.873513, NA
930.452, 26.873513, NA
930.475, 26.873513, NA
930.498, 26.873513, NA
939.504, 26.873513, NA
939.527, 26.873513, NA
939.550, 26.873513, NA
939.573, 26.873513, NA
939.596, 26.873513, NA
939.619, 26.873513, NA
939.643, 26.873513, NA
939.666, 26.873513, NA
939.689, 26.873513, NA
939.712, 26.873513, NA
939.735, 26.873513, NA
939.758, 26.873513, NA
939.781, 26.873513, NA
939.805, 26.873513, NA
939.828, 26.873513, NA
939.851, 26.873513, NA
939.874, 26.873513, NA
939.897, 26.873513, NA
939.920, 26.873513, NA
939.943, 26.873513, NA
939.967, 26.873513, NA
939.990, 26.873513, NA
940.013, 26.873513, NA
940.036, 26.873513, NA
940.059, 26.873513, NA
940.082, 26.873513, NA
940.106, 26.873513, NA
940.129, 26.873513, NA
940.152, 26.873513, NA
940.175, 26.873513, NA
940.198, 26.873513, NA
940.221, 26.873513, NA
940.244, 26.873513, NA
940.268, 26.873513, NA
940.291, 26.873513, NA
940.314, 26.873513, NA
940.337, 26.873513, NA
940.360, 26.873513, NA
940.383, 26.873513, NA
940.406, 26.873513, NA
940.430, 26.873513, NA
940.453, 26.873513, NA
940.476, 26.873513, NA
940.499, 26.873513, NA
949.504, 26.873513, NA
949.528, 26.873513, NA
949.551, 26.873513, NA
949.574, 26.873513, NA
949.597, 26.873513, NA
949.620, 26.873513, NA
949.643, 26.873513, NA
949.667, 26.873513, NA
949.690, 26.873513, NA
949.713, 26.873513, NA
949.736, 26.873513, NA
949.759, 26.873513, NA
949.782, 26.873513, NA
949.805, 26.873513, NA
949.829, 26.873513, NA
949.852, 26.873513, NA
949.875, 26.873513, NA
949.898, 26.873513, NA
949.921, 26.873513, NA
949.944, 26.873513, NA
949.967, 26.873513, NA
949.991, 26.873513, NA
950.014, 26.873513, NA
950.037, 26.873513, NA
950.060, 26.873513, NA
950.083, 26.873513, NA
950.106, 26.873513, NA
950.130, 26.873513, NA
950.153, 26.873513, NA
950.176, 26.873513, NA
950.199, 26.873513, NA
950.222, 26.873513, NA
950.245, 26.873513, NA
950.268, 26.873513, NA
950.292, 26.873513, NA
950.315, 26.873513, NA
950.338, 26.873513, NA
950.361, 26.873513, NA
950.384, 26.873513, NA
950.407, 26.873513, NA
950.430, 26.873513, NA
950.454, 26.873513, NA
950.477, 26.873513, NA
950.500, 26.873513, NA
959.505, 26.873513, NA
959.529, 26.873513, NA
959.552, 26.873513, NA
959.575, 26.873513, NA
959.598, 26.873513, NA
959.621, 26.873513, NA
959.644, 26.873513, NA
959.667, 26.873513, NA
959.691, 26.873513, NA
959.714, 26.873513, NA
959.737, 26.873513, NA
959.760, 26.873513, NA
959.783, 26.873513, NA
959.806, 26.873513, NA
959.829, 26.873513, NA
959.853, 26.873513, NA
959.876, 26.873513, NA
959.899, 26.873513, NA
959.922, 26.873513, NA
959.945, 26.873513, NA
959.968, 26.873513, NA
959.992, 26.873513, NA
960.015, 26.873513, NA
960.038, 26.873513, NA
960.061, 26.873513, NA
960.084, 26.873513, NA
960.107, 26.873513, NA
960.130, 26.873513, NA
960.154, 26.873513, NA
960.177, 26.873513, NA
960.200, 26.873513, NA
960.223, 26.873513, NA
960.246, 26.873513, NA
960.269, 26.873513, NA
960.292, 26.873513, NA
960.316, 26.873513, NA
960.339, 26.873513, NA
960.362, 26.873513, NA
960.385, 26.873513, NA
960.408, 26.873513, NA
960.431, 26.873513, NA
960.455, 26.873513, NA
960.478, 26.873513, NA
969.506, 26.873513, NA
969.529, 26.873513, NA
969.553, 26.873513, NA
969.576, 26.873513, NA
969.599, 26.873513, NA
969.622, 26.873513, NA
969.645, 26.873513, NA
969.668, 26.873513, NA
969.691, 26.873513, NA
969.715, 26.873513, NA
969.738, 26.873513, NA
969.761, 26.873513, NA
969.784, 26.873513, NA
969.807, 26.873513, NA
969.830, 26.873513, NA
969.853, 26.873513, NA
969.877, 26.873513, NA
969.900, 26.873513, NA
969.923, 26.873513, NA
969.946, 26.873513, NA
969.969, 26.873513, NA
969.992, 26.873513, NA
970.016, 26.873513, NA
970.039, 26.873513, NA
970.062, 26.873513, NA
970.085, 26.873513, NA
970.108, 26.873513, NA
970.131, 26.873513, NA
970.154, 26.873513, NA
970.178, 26.873513, NA
970.201, 26.873513, NA
970.224, 26.873513, NA
970.247, 26.873513, NA
970.270, 26.873513, NA
970.293, 26.873513, NA
970.316, 26.873513, NA
970.340, 26.873513, NA
970.363, 26.873513, NA
970.386, 26.873513, NA
970.409, 26.873513, NA
970.432, 26.873513, NA
970.455, 26.873513, NA
970.479, 26.873513, NA
979.507, 26.873513, NA
979.530, 26.873513, NA
979.553, 26.873513, NA
979.577, 26.873513, NA
979.600, 26.873513, NA
979.623, 26.873513, NA
979.646, 26.873513, NA
979.669, 26.873513, NA
979.692, 26.873513, NA
979.715, 26.873513, NA
979.739, 26.873513, NA
979.762, 26.873513, NA
979.785, 26.873513, NA
979.808, 26.873513, NA
979.831, 26.873513, NA
979.854, 26.873513, NA
979.878, 26.873513, NA
979.901, 26.873513, NA
979.924, 26.873513, NA
979.947, 26.873513, NA
979.970, 26.873513, NA
979.993, 26.873513, NA
980.016, 26.873513, NA
980.040, 26.873513, NA
980.063, 26.873513, NA
980.086, 26.873513, NA
980.109, 26.873513, NA
980.132, 26.873513, NA
980.155, 26.873513, NA
980.178, 26.873513, NA
980.202, 26.873513, NA
980.225, 26.873513, NA
980.248, 26.873513, NA
980.271, 26.873513, NA
980.294, 26.873513, NA
980.317, 26.873513, NA
980.341, 26.873513, NA
980.364, 26.873513, NA
980.387, 26.873513, NA
980.410, 26.873513, NA
980.433, 26.873513, NA
980.456, 26.873513, NA
980.479, 26.873513, NA
989.508, 26.873513, NA
989.531, 26.873513, NA
989.554, 26.873513, NA
989.577, 26.873513, NA
989.601, 26.873513, NA
989.624, 26.873513, NA
989.647, 26.873513, NA
989.670, 26.873513, NA
989.693, 26.873513, NA
989.716, 26.873513, NA
989.739, 26.873513, NA
989.763, 26.873513, NA
989.786, 26.873513, NA
989.809, 26.873513, NA
989.832, 26.873513, NA
989.855, 26.873513, NA
989.878, 26.873513, NA
989.902, 26.873513, NA
989.925, 26.873513, NA
989.948, 26.873513, NA
989.971, 26.873513, NA
989.994, 26.873513, NA
990.017, 26.873513, NA
990.040, 26.873513, NA
990.064, 26.873513, NA
990.087, 26.873513, NA
990.110, 26.873513, NA
990.133, 26.873513, NA
990.156, 26.873513, NA
990.179, 26.873513, NA
990.202, 26.873513, NA
990.226, 26.873513, NA
990.249, 26.873513, NA
990.272, 26.873513, NA
990.295, 26.873513, NA
990.318, 26.873513, NA
990.341, 26.873513, NA
990.365, 26.873513, NA
