"Points:0","Points:1","Points:2","T","coords:0","coords:1","coords:2"
-1.210719347e-08,-0.006052440964,0.007968273014,326.4075317,-1.210719347e-08,-0.006052440964,0.007968273014
-1.210719347e-08,-0.005040280521,0.007953762077,328.0315247,-1.210719347e-08,-0.005040280521,0.007953762077
-1.210719347e-08,-0.004029185511,0.007940130308,328.9684448,-1.210719347e-08,-0.004029185511,0.007940130308
-1.210719347e-08,-0.003019799711,0.007929201238,329.4784851,-1.210719347e-08,-0.003019799711,0.007929201238
-1.210719347e-08,-0.002012257464,0.007922000252,329.738739,-1.210719347e-08,-0.002012257464,0.007922000252
-1.210719347e-08,-0.001005877624,0.007917920128,329.857605,-1.210719347e-08,-0.001005877624,0.007917920128
-1.210719347e-08,-5.632094258e-08,0.007916592993,329.8918457,-1.210719347e-08,-5.632094258e-08,0.007916592993
-1.210719347e-08,0.001005754573,0.007917898707,329.8588562,-1.210719347e-08,0.001005754573,0.007917898707
-1.210719347e-08,0.00201211567,0.00792195648,329.7416077,-1.210719347e-08,0.00201211567,0.00792195648
-1.210719347e-08,0.003019632306,0.00792913232,329.4837646,-1.210719347e-08,0.003019632306,0.00792913232
-1.210719347e-08,0.004028986208,0.007940051146,328.9770813,-1.210719347e-08,0.004028986208,0.007940051146
-1.210719347e-08,0.00504005095,0.007953683846,328.0441284,-1.210719347e-08,0.00504005095,0.007953683846
-1.210719347e-08,0.006052191369,0.007968200371,326.4244385,-1.210719347e-08,0.006052191369,0.007968200371
-1.210719347e-08,0.007065257058,0.007982417941,323.7795715,-1.210719347e-08,0.007065257058,0.007982417941
-1.210719347e-08,0.007950765081,0.007994776592,320.7721252,-1.210719347e-08,0.007950765081,0.007994776592
-1.210719347e-08,0.008076920174,0.00749494601,319.3060913,-1.210719347e-08,0.008076920174,0.00749494601
-1.210719347e-08,0.008592294529,0.007497689221,317.0579834,-1.210719347e-08,0.008592294529,0.007497689221
-1.210719347e-08,0.008592072874,0.006995988544,316.7923279,-1.210719347e-08,0.008592072874,0.006995988544
-1.210719347e-08,0.009622436948,0.007503416389,312.7487793,-1.210719347e-08,0.009622436948,0.007503416389
-1.210719347e-08,0.009107798338,0.007183588576,313.7338867,-1.210719347e-08,0.009107798338,0.007183588576
-1.210719347e-08,0.00910780672,0.007500440814,314.735321,-1.210719347e-08,0.00910780672,0.007500440814
-1.210719347e-08,0.009622460231,0.007240149193,312.7415161,-1.210719347e-08,0.009622460231,0.007240149193
-1.210719347e-08,-0.00883869268,0.008499452844,315.7884521,-1.210719347e-08,-0.00883869268,0.008499452844
-1.210719347e-08,-0.00910782069,0.007999275811,314.6404114,-1.210719347e-08,-0.00910782069,0.007999275811
-1.210719347e-08,-0.009107830003,0.008098318242,313.7674255,-1.210719347e-08,-0.009107830003,0.008098318242
-1.210719347e-08,-0.008592474274,0.008498731069,316.9885559,-1.210719347e-08,-0.008592474274,0.008498731069
-1.210719347e-08,-0.008592273109,0.007997932844,317.1063843,-1.210719347e-08,-0.008592273109,0.007997932844
-1.210719347e-08,-0.007066668011,0.008988911286,323.937561,-1.210719347e-08,-0.007066668011,0.008988911286
-1.210719347e-08,-0.007951195352,0.008996774442,320.612854,-1.210719347e-08,-0.007951195352,0.008996774442
-1.210719347e-08,-0.008077273145,0.008497149684,319.7376709,-1.210719347e-08,-0.008077273145,0.008497149684
-1.210719347e-08,-0.006054576021,0.008979164995,326.6797791,-1.210719347e-08,-0.006054576021,0.008979164995
-1.210719347e-08,-0.005043227226,0.008968634531,328.3656921,-1.210719347e-08,-0.005043227226,0.008968634531
-1.210719347e-08,-0.004032628611,0.008958371356,329.3475037,-1.210719347e-08,-0.004032628611,0.008958371356
-1.210719347e-08,-0.00302292523,0.008949045092,329.8876953,-1.210719347e-08,-0.00302292523,0.008949045092
-1.210719347e-08,-0.002014370402,0.00894186832,330.1663818,-1.210719347e-08,-0.002014370402,0.00894186832
-1.210719347e-08,-0.001006943057,0.008937721141,330.2948914,-1.210719347e-08,-0.001006943057,0.008937721141
-1.210719347e-08,-6.517206685e-08,0.008936360478,330.3319397,-1.210719347e-08,-6.517206685e-08,0.008936360478
-1.210719347e-08,0.001006800449,0.008937698789,330.2957153,-1.210719347e-08,0.001006800449,0.008937698789
-1.210719347e-08,0.002014206024,0.008941824548,330.1682434,-1.210719347e-08,0.002014206024,0.008941824548
-1.210719347e-08,0.003022737103,0.008948985487,329.8908691,-1.210719347e-08,0.003022737103,0.008948985487
-1.210719347e-08,0.004032406025,0.008958320133,329.3522644,-1.210719347e-08,0.004032406025,0.008958320133
-1.210719347e-08,0.005042965058,0.00896859169,328.3723145,-1.210719347e-08,0.005042965058,0.00896859169
-1.210719347e-08,0.006054279394,0.008979135193,326.6885376,-1.210719347e-08,0.006054279394,0.008979135193
-1.210719347e-08,0.007066362537,0.008988913149,323.9621277,-1.210719347e-08,0.007066362537,0.008988913149
-1.210719347e-08,0.007951010019,0.008996851742,320.8778076,-1.210719347e-08,0.007951010019,0.008996851742
-1.210719347e-08,0.008077149279,0.008497147821,319.4284668,-1.210719347e-08,0.008077149279,0.008497147821
-1.210719347e-08,0.008592374623,0.00849863328,316.9449768,-1.210719347e-08,0.008592374623,0.00849863328
-1.210719347e-08,0.008592178114,0.007997971028,317.3695984,-1.210719347e-08,0.008592178114,0.007997971028
-1.210719347e-08,0.009107790887,0.007999171503,314.4803467,-1.210719347e-08,0.009107790887,0.007999171503
-1.210719347e-08,0.00910781417,0.008499737829,313.9772644,-1.210719347e-08,0.00910781417,0.008499737829
-1.210719347e-08,0.009622424841,0.007998306304,312.7616577,-1.210719347e-08,0.009622424841,0.007998306304
-1.210719347e-08,0.009622393176,0.008500401862,312.769043,-1.210719347e-08,0.009622393176,0.008500401862
-1.210719347e-08,-0.009107885882,0.009499238804,313.9884338,-1.210719347e-08,-0.009107885882,0.009499238804
-1.210719347e-08,-0.008592559956,0.009498937987,317.1696167,-1.210719347e-08,-0.008592559956,0.009498937987
-1.210719347e-08,-0.009107870981,0.008999431506,314.503418,-1.210719347e-08,-0.009107870981,0.008999431506
